	sequence	url	index	user	output	labels	parameter	method	SubClass	Unnamed: 0.1	Unnamed: 0	id
684	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', '/']	click on /	7.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	684.0	684.0	90.0
687	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', '/']	click on /	10.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	687.0	687.0	90.0
688	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', '/']	click on /	11.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	688.0	688.0	90.0
691	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/computer/', '/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0	(user2,user2Pass)	get	21.0	691.0	691.0	91.0
692	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/computer/', '/']	http://192.168.56.103:8080/#	3.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	22.0	692.0	692.0	91.0
696	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/computer/', '/']	click on /	7.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	696.0	696.0	91.0
699	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/computer/', '/']	click on /	10.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	699.0	699.0	91.0
701	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/computer/', '/']	click on /	12.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	701.0	701.0	91.0
704	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/lastSuccessfulBuild/configure']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0	(user2,user2Pass)	get	21.0	704.0	704.0	92.0
705	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/lastSuccessfulBuild/configure']	http://192.168.56.103:8080/#	3.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	22.0	705.0	705.0	92.0
709	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/lastSuccessfulBuild/configure']	click on /	7.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	709.0	709.0	92.0
712	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/lastSuccessfulBuild/configure']	click on /	10.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	712.0	712.0	92.0
713	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/lastSuccessfulBuild/configure']	http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/	11.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	19.0	713.0	713.0	92.0
717	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/18/', '/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0	(user2,user2Pass)	get	21.0	717.0	717.0	93.0
718	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/18/', '/']	http://192.168.56.103:8080/#	3.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	22.0	718.0	718.0	93.0
722	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/18/', '/']	click on /	7.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	722.0	722.0	93.0
725	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/18/', '/']	click on /	10.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	725.0	725.0	93.0
726	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/18/', '/']	http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/	11.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	19.0	726.0	726.0	93.0
728	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/listRoot/lastSuccessfulBuild/', 'http://192.168.56.103:8080/job/try1/18/', '/']	click on /	13.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	728.0	728.0	93.0
731	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/jobWithFileParam/lastFailedBuild/', 'http://192.168.56.103:8080/job/jobWithFileParam/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0	(user2,user2Pass)	get	21.0	731.0	731.0	94.0
732	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/jobWithFileParam/lastFailedBuild/', 'http://192.168.56.103:8080/job/jobWithFileParam/']	http://192.168.56.103:8080/#	3.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	22.0	732.0	732.0	94.0
736	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', '/', 'http://192.168.56.103:8080/job/jobWithFileParam/lastFailedBuild/', 'http://192.168.56.103:8080/job/jobWithFileParam/']	click on /	7.0	user2	dashboard build queue build executor status master puter f xecutors w name last success last failure last duration w description build stability	8.0		get	20.0	736.0	736.0	94.0
